# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.2.9
#@/tick	20908
#@/user_id	6a1fb6ce-71d4-4c3d-8498-654831c224b0
a 	啊	c=50 d=1.90356 t=20908
wei xiao 	微笑	c=1 d=3.16142e-12 t=20908
wei xin 	微信	c=6 d=0.00396599 t=20908
wei xiu 	維修	c=1 d=1.66926e-28 t=20908
wei yi 	衛衣	c=4 d=0.000113694 t=20908
wei yu 	位於	c=2 d=2.95684e-10 t=20908
wei zhi 	位置	c=3 d=0.00023056 t=20908
wei zhi 	未知	c=1 d=0.0219278 t=20908
wei zhi 	爲止	c=2 d=0.0218184 t=20908
wei zi 	位子	c=1 d=9.02933e-35 t=20908
wen 	問	c=8 d=3.32405e-06 t=20908
wen 	文	c=1 d=1.94073e-36 t=20908
wen 	穩	c=1 d=5.86168e-11 t=20908
wen ben 	文本	c=2 d=0.00108428 t=20908
wen cheng 	文成	c=1 d=4.66697e-06 t=20908
wen dang 	文檔	c=9 d=9.93338e-06 t=20908
wen dao 	問道	c=1 d=1.23066e-30 t=20908
wen dao 	聞到	c=0 d=0.0156453 t=20908
wen dao le 	聞到了	c=1 d=0.157237 t=20908
wen ding 	穩定	c=3 d=1.56129e-06 t=20908
wen hao 	問好	c=1 d=1.56208e-12 t=20908
wen hua 	文化	c=2 d=1.05471e-09 t=20908
wen jian 	文件	c=51 d=0.147342 t=20908
wen jian jia 	文件夾	c=13 d=0.955997 t=20908
wen jian ming 	文件名	c=2 d=7.62057e-10 t=20908
wen ni 	問你	c=2 d=2.43762e-12 t=20908
wen quan 	溫泉	c=1 d=4.36258e-36 t=20908
wen ren 	文人	c=2 d=2.08774e-28 t=20908
wen ti 	問題	c=50 d=0.0452265 t=20908
wen wen 	問問	c=3 d=7.37625e-09 t=20908
wen wen 	穩穩	c=0 d=3.34017e-13 t=20908
wen wen de 	穩穩的	c=1 d=3.35691e-12 t=20908
wen wo 	問我	c=2 d=5.35244e-30 t=20908
wen xi 	溫習	c=2 d=0.185444 t=20908
wen xia 	問下	c=3 d=0.186378 t=20908
wen xue 	文學	c=1 d=1.44395e-28 t=20908
wen yi 	文藝	c=2 d=5.00537e-06 t=20908
wen zhang 	文章	c=5 d=0.000409855 t=20908
wen zi 	文字	c=4 d=0.0096577 t=20908
wo 	我	c=574 d=12.1276 t=20908
wo 	沃	c=1 d=7.60607e-17 t=20908
wo 	窩	c=1 d=2.3283e-31 t=20908
wo cai 	我猜	c=2 d=1.32381e-06 t=20908
wo cha cha 	我查查	c=1 d=0.00621991 t=20908
wo dian nao 	我電腦	c=1 d=6.23687e-35 t=20908
wo fa xian 	我發現	c=1 d=1.09697e-30 t=20908
wo jue de 	我覺得	c=1 d=5.67067e-33 t=20908
wo kan 	我看	c=1 d=0.000599149 t=20908
wo men 	我們	c=7 d=0.558629 t=20908
wo qu 	我去	c=1 d=1.64045e-29 t=20908
wo sun 	萵筍	c=1 d=0.00123091 t=20908
wo tu ran 	我突然	c=1 d=2.58519e-27 t=20908
wo xiang 	我想	c=1 d=2.29644e-16 t=20908
wo xu yao 	我需要	c=1 d=4.9554e-35 t=20908
wo ye shi 	我也是	c=1 d=3.01913e-29 t=20908
wu 	五	c=1 d=0.00163259 t=20908
wu 	無	c=11 d=0.000863504 t=20908
wu di 	無敵	c=1 d=5.00707e-10 t=20908
wu fan 	午飯	c=1 d=0.618783 t=20908
wu gu 	無辜	c=1 d=7.48518e-05 t=20908
wu hua rou 	五花肉	c=1 d=0.0012684 t=20908
wu ji 	五級	c=1 d=5.75852e-08 t=20908
wu kuai 	五塊	c=0 d=6.52505e-38 t=20908
wu kuai jiu 	五塊九	c=1 d=6.55776e-37 t=20908
wu li 	屋裏	c=1 d=1.79835e-22 t=20908
wu liao 	無聊	c=5 d=5.82177e-06 t=20908
wu liu 	物流	c=1 d=4.12701e-30 t=20908
wu lun 	無論	c=2 d=3.19645e-24 t=20908
wu mai 	霧霾	c=1 d=1.26857e-34 t=20908
wu mao 	五毛	c=1 d=1.6919e-10 t=20908
wu pin 	物品	c=1 d=9.93458e-12 t=20908
wu shi 	無視	c=1 d=9.01551e-17 t=20908
wu shu 	無數	c=1 d=3.85861e-33 t=20908
wu suo shi shi 	無所事事	c=2 d=0.000385874 t=20908
wu suo wei 	無所謂	c=1 d=4.78333e-31 t=20908
wu tian 	五天	c=1 d=4.25487e-36 t=20908
wu tong 	無痛	c=1 d=2.24784e-29 t=20908
wu xian 	無線	c=3 d=1.21069e-14 t=20908
wu xian 	無限	c=3 d=6.85732e-14 t=20908
wu xiao 	無效	c=1 d=0.000109455 t=20908
wu xu 	無序	c=1 d=9.61935e-15 t=20908
wu yin 	無印	c=1 d=1.35381e-05 t=20908
wu yuan 	五元	c=1 d=8.40315e-13 t=20908
wu zhe 	五折	c=2 d=1.87393e-07 t=20908
xi 	吸	c=5 d=0.00260891 t=20908
xi 	洗	c=4 d=0.000369645 t=20908
xi bai 	洗白	c=2 d=3.99819e-28 t=20908
xi er 	希爾	c=1 d=5.80434e-13 t=20908
xi fu 	媳婦	c=1 d=5.06428e-26 t=20908
xi ge 	洗個	c=1 d=2.55155e-20 t=20908
xi guan 	習慣	c=1 d=0.909373 t=20908
xi hua 	細化	c=1 d=4.17075e-07 t=20908
xi huan 	喜歡	c=10 d=0.869358 t=20908
xi la li 	希拉里	c=1 d=1.28599e-18 t=20908
xi lie 	系列	c=2 d=0.733942 t=20908
xi lin 	錫林	c=1 d=1.9175e-12 t=20908
xi shi ning ren 	息事寧人	c=1 d=2.17725e-36 t=20908
xi shou jian 	洗手間	c=2 d=0.13332 t=20908
xi ting zun bian 	悉聽尊便	c=1 d=0.224249 t=20908
xi tong 	系統	c=22 d=1.87827 t=20908
xi wang 	希望	c=3 d=3.0585e-05 t=20908
xi wen le jian 	喜聞樂見	c=1 d=0.38868 t=20908
xi xi 	吸吸	c=1 d=0.268474 t=20908
xi xin ge mian 	洗心革面	c=1 d=7.09185e-17 t=20908
xi you 	稀有	c=0 d=0.0895834 t=20908
xi you zi 	稀有字	c=1 d=0.900325 t=20908
xi zhi 	細緻	c=2 d=1.18072e-05 t=20908
xi zou 	吸走	c=1 d=2.11441e-15 t=20908
xia 	下	c=42 d=0.00960439 t=20908
xia 	嚇	c=8 d=0.831104 t=20908
xia 	瞎	c=5 d=0.00983192 t=20908
xia ban 	下班	c=3 d=0.000206543 t=20908
xia cai 	瞎猜	c=1 d=6.08308e-06 t=20908
xia che 	下車	c=3 d=3.27291e-08 t=20908
xia che le 	下車了	c=1 d=6.45902e-35 t=20908
xia ci 	下次	c=7 d=0.0343533 t=20908
xia dan 	下單	c=1 d=1.15106e-08 t=20908
xia dao 	嚇到	c=1 d=4.1807e-35 t=20908
xia de 	嚇得	c=1 d=0.774916 t=20908
xia hua xian 	下劃線	c=1 d=1.0631e-14 t=20908
xia lai 	下來	c=13 d=0.506637 t=20908
xia le 	下了	c=1 d=2.2201e-30 t=20908
xia lou 	下樓	c=4 d=2.45512e-34 t=20908
xia meng 	嚇蒙	c=1 d=1.52191e-29 t=20908
xia mian 	下面	c=9 d=0.00127788 t=20908
xia pao 	嚇跑	c=1 d=1.18833e-30 t=20908
xia qu 	下去	c=8 d=2.83066e-06 t=20908
xia ren 	嚇人	c=2 d=0.246597 t=20908
xia sha 	下沙	c=1 d=3.6515e-31 t=20908
xia she 	下設	c=1 d=8.05007e-08 t=20908
xia shu 	下屬	c=1 d=0.0713613 t=20908
xia shuo 	瞎說	c=2 d=7.84666e-12 t=20908
xia si 	嚇死	c=1 d=0.000169103 t=20908
xia tian 	夏天	c=1 d=1.42516e-21 t=20908
xia wu 	下午	c=3 d=2.43679e-08 t=20908
xia xiang 	瞎想	c=2 d=0.000916453 t=20908
xia xiu gai 	下修改	c=1 d=2.58123e-09 t=20908
xia yi 	下一	c=0 d=0.0609571 t=20908
xia yi ci 	下一次	c=1 d=0.000125275 t=20908
xia yi ge 	下一個	c=6 d=3.49074e-10 t=20908
xia yi hang 	下一行	c=2 d=3.66903e-10 t=20908
xia yi liang 	下一量	c=1 d=0.612626 t=20908
xia yi miao 	下一秒	c=1 d=1.03809e-28 t=20908
xia yi nian 	下一年	c=1 d=1.09678e-28 t=20908
xia yu 	下雨	c=5 d=0.055299 t=20908
xia zai 	下載	c=6 d=0.00392892 t=20908
xia zhou yi 	下週一	c=1 d=0.0611149 t=20908
xian 	先	c=50 d=0.560617 t=20908
xian 	嫌	c=1 d=3.78877e-24 t=20908
xian 	線	c=5 d=0.00781228 t=20908
xian 	閒	c=5 d=1.80491e-06 t=20908
xian dai 	現代	c=5 d=1.85958 t=20908
xian guang 	閒逛	c=1 d=3.63526e-08 t=20908
xian ka 	顯卡	c=3 d=1.89096e-24 t=20908
xian lai 	先來	c=2 d=0.054204 t=20908
xian lu 	線路	c=1 d=6.48478e-23 t=20908
xian mu 	羨慕	c=1 d=1.35612e-25 t=20908
xian qu 	先去	c=1 d=5.01389e-26 t=20908
xian shang 	線上	c=1 d=6.65007e-25 t=20908
xian shi 	閒事	c=1 d=7.23512e-17 t=20908
xian shi 	顯示	c=27 d=0.367794 t=20908
xian xing 	現行	c=1 d=3.42531e-14 t=20908
xian yu 	先於	c=4 d=1.71535e-08 t=20908
xian zai 	現在	c=25 d=1.78093 t=20908
xiang 	像	c=7 d=2.76088e-13 t=20908
xiang 	向	c=2 d=2.80249e-10 t=20908
xiang 	想	c=48 d=0.363783 t=20908
xiang 	響	c=1 d=2.86398e-26 t=20908
xiang ban fa 	想辦法	c=1 d=1.00395e-17 t=20908
xiang chi 	想吃	c=1 d=1.70154e-18 t=20908
xiang dang 	相當	c=1 d=3.45315e-21 t=20908
xiang dang yu 	相當於	c=2 d=6.11357e-06 t=20908
xiang dao 	想到	c=1 d=5.03131e-08 t=20908
xiang de mei 	想得美	c=1 d=6.47574e-36 t=20908
xiang duo 	想多	c=1 d=1.83756e-11 t=20908
xiang fa 	想法	c=1 d=0.0411719 t=20908
xiang gan sha 	想幹啥	c=1 d=7.32675e-18 t=20908
xiang gu 	香菇	c=2 d=9.8307e-06 t=20908
xiang guan 	相關	c=13 d=0.445049 t=20908
xiang guo 	香鍋	c=8 d=0.0641852 t=20908
xiang hou 	向後	c=1 d=1.74431e-16 t=20908
xiang jiao 	相交	c=1 d=3.44189e-12 t=20908
xiang jiao 	香蕉	c=2 d=1.21987e-27 t=20908
xiang lian 	項鍊	c=1 d=5.08707e-20 t=20908
xiang mu 	項目	c=2 d=5.44184e-19 t=20908
xiang qi lai 	想起來	c=1 d=0.0399551 t=20908
xiang qian 	向前	c=1 d=1.71834e-16 t=20908
xiang qin 	相親	c=1 d=3.03116e-17 t=20908
xiang qu 	想去	c=4 d=2.03385e-06 t=20908
xiang sha 	想啥	c=1 d=5.19337e-28 t=20908
xiang xi 	詳細	c=1 d=4.86819e-32 t=20908
xiang xiang 	想象	c=0 d=5.82432e-25 t=20908
xiang xiang zhong 	想象中	c=1 d=5.85351e-24 t=20908
xiang xin 	相信	c=1 d=3.18332e-05 t=20908
xiang ying 	相應	c=12 d=0.000669958 t=20908
xiang zhe 	想着	c=1 d=4.03073e-17 t=20908
xiao 	小	c=29 d=1.2341 t=20908
xiao 	笑	c=2 d=8.46973e-13 t=20908
xiao chu 	消除	c=2 d=1.28486 t=20908
xiao de 	曉得	c=1 d=1.0516e-33 t=20908
xiao fu 	小腹	c=1 d=3.08599e-22 t=20908
xiao ge 	小哥	c=3 d=2.5735e-32 t=20908
xiao gu niang 	小姑娘	c=2 d=9.15222e-17 t=20908
xiao guai 	小乖	c=0 d=2.01959e-35 t=20908
xiao guai zong 	小乖粽	c=1 d=2.02971e-34 t=20908
xiao guo 	效果	c=1 d=1.41271e-06 t=20908
xiao hai 	小孩	c=3 d=6.49714e-16 t=20908
xiao hai zi 	小孩子	c=1 d=3.9768e-35 t=20908
xiao hu 	小胡	c=1 d=3.04004e-22 t=20908
xiao hua 	消化	c=2 d=1.74823e-13 t=20908
xiao hua 	笑話	c=1 d=1.757e-13 t=20908
xiao huo zi 	小夥子	c=8 d=5.17463e-16 t=20908
xiao ji 	消極	c=1 d=5.04777e-17 t=20908
xiao lia kou 	小倆口	c=1 d=6.10609e-21 t=20908
xiao lia kou 	小倆釦	c=1 d=6.07564e-21 t=20908
xiao lian 	笑臉	c=1 d=3.14565e-12 t=20908
xiao liang 	銷量	c=2 d=0.431711 t=20908
xiao long nv 	小龍女	c=1 d=0.13466 t=20908
xiao lv 	效率	c=3 d=0.491644 t=20908
xiao mi 	小米	c=8 d=0.187308 t=20908
xiao ming 	小明	c=1 d=1.78725e-08 t=20908
xiao ni zi 	小妮子	c=1 d=0.0117371 t=20908
xiao niu 	小妞	c=1 d=1.06861e-16 t=20908
xiao pi hai 	小屁孩	c=1 d=3.26047e-22 t=20908
xiao po 	小破	c=0 d=3.91027e-14 t=20908
xiao po san 	小破傘	c=1 d=3.92987e-13 t=20908
xiao qu 	小區	c=1 d=6.97416e-26 t=20908
xiao rong 	笑容	c=1 d=0.532592 t=20908
xiao shi 	小時	c=6 d=0.00121541 t=20908
xiao shi 	消失	c=4 d=0.000554738 t=20908
xiao shou 	銷售	c=2 d=3.20184e-29 t=20908
xiao wen ti 	小問題	c=1 d=4.8132e-16 t=20908
xiao xi 	消息	c=12 d=0.545503 t=20908
xiao xie 	小寫	c=1 d=3.99823e-10 t=20908
xiao xue 	小學	c=1 d=1.4805e-28 t=20908
xiao xue sheng 	小學生	c=1 d=3.10304e-28 t=20908
xiao zhang 	囂張	c=7 d=0.0356445 t=20908
xiao zhang 	校長	c=1 d=0.00980366 t=20908
xiao zi 	孝子	c=1 d=2.98289e-34 t=20908
xiao zi 	小子	c=1 d=1.90528e-25 t=20908
xiao zong zi 	小粽子	c=61 d=0.245263 t=20908
xiao zong zong 	小粽粽	c=9 d=0.135775 t=20908
xiao zu 	小組	c=3 d=0.222828 t=20908
xie 	些	c=1 d=3.19982e-07 t=20908
xie 	寫	c=13 d=1.19098e-06 t=20908
xie 	鞋	c=2 d=1.00215 t=20908
xie ti 	斜體	c=1 d=1.01632e-14 t=20908
xie xie 	寫寫	c=1 d=4.39968e-18 t=20908
xie zhe 	寫着	c=1 d=0.000784864 t=20908
xie zi 	寫字	c=1 d=2.19353e-06 t=20908
xie zi 	鞋子	c=11 d=0.709184 t=20908
xin 	信	c=2 d=0.00155011 t=20908
xin 	心	c=1 d=2.7051e-31 t=20908
xin 	新	c=12 d=0.872996 t=20908
xin 	芯	c=1 d=1.27671e-21 t=20908
xin bai lun 	新百倫	c=1 d=6.31499e-05 t=20908
xin ban ben 	新版本	c=1 d=9.75642e-05 t=20908
xin bu xin 	信不信	c=1 d=0.000468957 t=20908
xin feng 	信封	c=4 d=2.43821e-13 t=20908
xin gong si 	新公司	c=1 d=2.32315e-05 t=20908
xin hao 	信號	c=1 d=2.23898e-12 t=20908
xin ji 	心急	c=1 d=1.00916e-19 t=20908
xin ji 	心機	c=2 d=1.55595e-16 t=20908
xin ji 	新機	c=1 d=1.54918e-32 t=20908
xin jian 	新建	c=1 d=4.5454e-19 t=20908
xin lai 	新來	c=1 d=8.53741e-23 t=20908
xin li 	心理	c=1 d=4.21553e-15 t=20908
xin pin 	新品	c=1 d=2.1672e-11 t=20908
xin shan 	心善	c=1 d=1.74188e-29 t=20908
xin sui 	心碎	c=2 d=3.52962e-14 t=20908
xin teng 	心疼	c=5 d=0.00527382 t=20908
xin wen 	新聞	c=13 d=0.0197296 t=20908
xin wo er 	心窩兒	c=1 d=3.70605e-29 t=20908
xin xi 	信息	c=17 d=0.456951 t=20908
xin xian 	新鮮	c=2 d=5.58145e-15 t=20908
xin yan 	心眼	c=1 d=8.69654e-05 t=20908
xin yi 	心意	c=1 d=4.80486e-25 t=20908
xin yong ka 	信用卡	c=1 d=1.29042e-29 t=20908
xin yue 	新月	c=1 d=4.76368e-12 t=20908
xin zhong 	心中	c=1 d=3.04315e-34 t=20908
xin zhong guo 	新中國	c=2 d=0.0176857 t=20908
xing 	行	c=7 d=0.627188 t=20908
xing 	醒	c=4 d=6.24092e-10 t=20908
xing ba ke 	星巴克	c=3 d=7.58577e-15 t=20908
xing bu xing 	行不行	c=1 d=0.308819 t=20908
xing jie 	星界	c=3 d=5.65549e-06 t=20908
xing kong 	星空	c=3 d=0.293784 t=20908
xing lai 	醒來	c=6 d=0.00138933 t=20908
xing le 	醒了	c=1 d=3.80712e-22 t=20908
xing neng 	性能	c=1 d=3.48845e-23 t=20908
xing qi 	星期	c=4 d=0.569058 t=20908
xing qu 	興趣	c=1 d=4.90914e-33 t=20908
xing qu ban 	興趣班	c=2 d=8.2256e-35 t=20908
xing rong 	形容	c=1 d=9.60758e-30 t=20908
xing shi 	形式	c=1 d=1.52824e-19 t=20908
xing xiang 	形象	c=1 d=7.07114e-12 t=20908
xing yun 	幸運	c=1 d=9.07613e-37 t=20908
xiong 	兇	c=2 d=7.25508e-20 t=20908
xiong 	熊	c=2 d=2.60044e-08 t=20908
xiong di 	兄弟	c=2 d=9.42564e-23 t=20908
xiong mao 	熊貓	c=1 d=3.61898e-14 t=20908
xiu 	休	c=1 d=1.08532e-22 t=20908
xiu 	修	c=3 d=8.32237e-17 t=20908
xiu 	秀	c=1 d=7.03205e-35 t=20908
xiu fu 	修復	c=2 d=0.00283702 t=20908
xiu gai 	修改	c=42 d=0.0408786 t=20908
xiu gai gao 	修改稿	c=1 d=5.15325e-25 t=20908
xiu gai wan 	修改完	c=1 d=0.000100034 t=20908
xiu gai wei 	修改爲	c=1 d=0.000111666 t=20908
xiu lian 	修煉	c=1 d=0.00474815 t=20908
xiu mei 	修眉	c=2 d=1.93577e-33 t=20908
xiu mian 	休眠	c=1 d=6.21125e-16 t=20908
xiu qiu 	繡球	c=1 d=7.25138e-14 t=20908
xiu xi 	休息	c=2 d=6.58166e-21 t=20908
xiu xian 	休閒	c=1 d=9.23431e-05 t=20908
xiu yang 	修養	c=1 d=3.91772e-06 t=20908
xiu zhen 	袖珍	c=1 d=0.995012 t=20908
xiu zheng 	修正	c=6 d=7.48773e-09 t=20908
xu 	虛	c=1 d=3.74394e-31 t=20908
xu ao 	需奧	c=1 d=0.0769192 t=20908
xu duo 	許多	c=1 d=3.92106e-16 t=20908
xu hao 	序號	c=1 d=1.32061e-07 t=20908
xu lie 	序列	c=2 d=1.73863e-07 t=20908
xu qiu 	需求	c=1 d=9.87998e-06 t=20908
xu shi 	敘事	c=1 d=2.88932e-12 t=20908
xu yao 	需要	c=26 d=1.25005 t=20908
xu zhi mo 	徐志摩	c=2 d=3.90558e-28 t=20908
xuan 	選	c=6 d=1.08104e-05 t=20908
xuan bu ding 	選不定	c=1 d=1.0773e-23 t=20908
xuan chuan 	宣傳	c=4 d=0.000121572 t=20908
xuan chuan pian 	宣傳片	c=8 d=1.34385e-22 t=20908
xuan ci 	選詞	c=3 d=1.3097e-27 t=20908
xuan hao 	選好	c=1 d=6.68931e-06 t=20908
xuan ju 	選舉	c=1 d=3.2984e-11 t=20908
xuan kong 	懸空	c=1 d=0.00577048 t=20908
xuan ze 	選擇	c=7 d=0.918595 t=20908
xuan zhong 	選中	c=1 d=9.90555e-07 t=20908
xuan zhuan 	旋轉	c=1 d=0.00315111 t=20908
xue 	學	c=3 d=0.000454864 t=20908
xue bu hui 	學不會	c=1 d=0.000432902 t=20908
xue cang 	雪藏	c=1 d=0.00324708 t=20908
xue pin 	血拼	c=1 d=3.12454e-21 t=20908
xue sheng 	學生	c=1 d=7.01412e-05 t=20908
xue xi 	學習	c=3 d=0.000399619 t=20908
xue xiao 	學校	c=1 d=5.51844e-07 t=20908
xun 	尋	c=1 d=4.83305e-35 t=20908
xun luo 	巡邏	c=1 d=1.48383e-25 t=20908
ya 	丫	c=2 d=0.000893825 t=20908
ya 	呀	c=16 d=0.199824 t=20908
ya 	壓	c=5 d=3.1607e-10 t=20908
ya 	牙	c=1 d=3.98858e-11 t=20908
ya bo 	鴨脖	c=5 d=5.72541e-20 t=20908
ya ge er 	雅戈爾	c=1 d=8.96139e-05 t=20908
ya hei 	雅黑	c=1 d=0.831104 t=20908
ya jun 	亞軍	c=1 d=2.16433e-07 t=20908
ya li 	壓力	c=2 d=0.0322254 t=20908
ya shi 	亞視	c=1 d=1.30992e-29 t=20908
ya suo 	壓縮	c=3 d=5.06381e-13 t=20908
yan 	嚴	c=1 d=1.07565e-05 t=20908
yan jian yi gai 	言簡意賅	c=1 d=1.8086e-30 t=20908
yan jing 	眼睛	c=2 d=0.507903 t=20908
yan jiu 	研究	c=12 d=8.58298e-05 t=20908
yan li 	豔麗	c=1 d=1.03274e-26 t=20908
yan mo 	閻魔	c=0 d=1.19555e-14 t=20908
yan mo wang 	閻魔王	c=2 d=2.41516e-13 t=20908
yan se 	顏色	c=4 d=0.277177 t=20908
yan shen 	眼神	c=1 d=0.00937227 t=20908
yan wu 	厭惡	c=1 d=0.000133688 t=20908
yan xuan 	嚴選	c=2 d=7.48442e-05 t=20908
yan yan yi xi 	奄奄一息	c=1 d=9.75278e-30 t=20908
yan zheng 	驗證	c=2 d=5.62896e-05 t=20908
yang 	樣	c=7 d=0.00444934 t=20908
yang lao 	養老	c=7 d=0.0155297 t=20908
yang pai 	仰拍	c=1 d=2.45317e-28 t=20908
yang shi 	樣式	c=6 d=1.12553e-20 t=20908
yang zhou 	揚州	c=3 d=3.06142e-33 t=20908
yang zhu 	養豬	c=2 d=3.46832e-06 t=20908
yang zi 	樣子	c=13 d=0.726149 t=20908
yao 	咬	c=2 d=0.440432 t=20908
yao 	腰	c=1 d=6.36632e-12 t=20908
yao 	要	c=180 d=2.4144 t=20908
yao bu 	要不	c=1 d=0.0129715 t=20908
yao bu shi 	要不是	c=1 d=7.30783e-17 t=20908
yao bu yao 	要不要	c=4 d=0.447092 t=20908
yao hao 	要好	c=1 d=3.45374e-23 t=20908
yao jin 	要緊	c=1 d=0.000269215 t=20908
yao le 	咬了	c=1 d=6.03589e-32 t=20908
yao me 	要麼	c=5 d=0.38759 t=20908
yao qian 	要錢	c=1 d=4.49558e-07 t=20908
yao qiu 	要求	c=3 d=1.52036e-17 t=20908
yao shi 	要是	c=6 d=0.951296 t=20908
yao si 	要死	c=1 d=4.42399e-24 t=20908
yao wan 	藥丸	c=1 d=7.48901e-11 t=20908
yao wan 	要完	c=1 d=1.63766e-09 t=20908
yao wen 	要問	c=1 d=8.91821e-07 t=20908
yao wen 	要聞	c=3 d=9.63106e-25 t=20908
yao xia 	咬下	c=0 d=3.75822e-18 t=20908
yao xia lai 	咬下來	c=1 d=3.77706e-17 t=20908
yao yao wu qi 	遙遙無期	c=1 d=0.99005 t=20908
ye 	也	c=148 d=3.7037 t=20908
ye 	業	c=1 d=4.24172e-29 t=20908
ye 	爺	c=1 d=0.798516 t=20908
ye 	頁	c=1 d=1.66985e-19 t=20908
ye ai ren 	也愛人	c=1 d=2.71912e-33 t=20908
ye ban 	夜班	c=1 d=0.00037447 t=20908
ye bu hui 	也不會	c=1 d=0.000101039 t=20908
ye bu shi 	也不是	c=1 d=0.960789 t=20908
ye dou shi 	也都是	c=1 d=0.0020601 t=20908
ye hao 	也好	c=2 d=0.677057 t=20908
ye jian 	夜間	c=1 d=1.70948e-14 t=20908
ye jiao 	頁腳	c=1 d=0.00141589 t=20908
ye jiu shi 	也就是	c=1 d=3.39238e-18 t=20908
ye mei 	頁眉	c=1 d=0.00140882 t=20908
ye mei you 	也沒有	c=1 d=6.74368e-13 t=20908
ye men 	爺們	c=0 d=7.67181e-31 t=20908
ye mian 	頁面	c=14 d=0.524872 t=20908
ye mu 	夜幕	c=1 d=2.5428e-09 t=20908
ye qu 	也去	c=1 d=5.53179e-06 t=20908
ye shi 	也是	c=6 d=5.6865e-07 t=20908
ye wu 	業務	c=10 d=0.00239928 t=20908
ye wu ban li 	業務辦理	c=1 d=2.55555e-09 t=20908
ye wu wang 	業務網	c=1 d=0.0241131 t=20908
ye xiao 	夜宵	c=1 d=4.64923e-20 t=20908
ye xing 	也行	c=2 d=0.506637 t=20908
ye yao 	也要	c=2 d=0.00467746 t=20908
ye ye 	爺爺	c=5 d=0.235746 t=20908
ye you 	也有	c=1 d=0.000858778 t=20908
ye zai 	也在	c=1 d=0.000147748 t=20908
yi 	一	c=12 d=0.0196441 t=20908
yi 	以	c=1 d=4.66127e-21 t=20908
yi 	已	c=4 d=0.535261 t=20908
yi 	易	c=1 d=0.0104621 t=20908
yi bai 	一百	c=3 d=0.00782838 t=20908
yi ban 	一般	c=2 d=1.11128e-06 t=20908
yi ban ban 	一般般	c=2 d=0.110803 t=20908
yi ban ren 	一般人	c=1 d=2.15559e-36 t=20908
yi bao 	一包	c=2 d=4.03457e-20 t=20908
yi bei 	一杯	c=1 d=2.55685e-15 t=20908
yi bei bu shi zhi xu 	以備不時之需	c=1 d=9.23558e-36 t=20908
yi ben 	一本	c=1 d=2.44851e-35 t=20908
yi bi 	一比	c=1 d=9.52039e-11 t=20908
yi bian 	一邊	c=6 d=1.98159e-20 t=20908
yi bian wan qu 	一邊玩去	c=1 d=4.14558e-24 t=20908
yi bu 	一部	c=0 d=3.82946e-33 t=20908
yi bu liu shen 	一部留神	c=2 d=1.8576e-21 t=20908
yi bu xiao xin 	一不小心	c=2 d=0.17552 t=20908
yi chang 	異常	c=3 d=1.4306e-07 t=20908
yi cheng 	已成	c=1 d=0.00128757 t=20908
yi chu 	溢出	c=1 d=1.00014e-31 t=20908
yi chu han 	一出汗	c=1 d=4.0169e-06 t=20908
yi chu ji fa 	一觸即發	c=1 d=2.97681e-10 t=20908
yi chu li 	已處理	c=3 d=2.27094e-21 t=20908
yi ci 	一次	c=1 d=0.847894 t=20908
yi da 	一打	c=3 d=0.000617396 t=20908
yi dao 	移到	c=2 d=0.0385808 t=20908
yi dian 	一點	c=19 d=1.91285 t=20908
yi dian dian 	一點點	c=3 d=0.000295201 t=20908
yi ding 	一定	c=7 d=0.503106 t=20908
yi ding guai 	一定乖	c=1 d=0.257947 t=20908
yi dong 	移動	c=18 d=0.00423234 t=20908
yi dou 	一抖	c=1 d=5.90329e-06 t=20908
yi du 	一睹	c=1 d=1.06879e-18 t=20908
yi duan 	一段	c=3 d=4.94813e-10 t=20908
yi dui 	一堆	c=15 d=0.022391 t=20908
yi dun 	一頓	c=1 d=2.984e-09 t=20908
yi duo 	一多	c=1 d=4.30436e-25 t=20908
yi duo 	一朵	c=1 d=4.32593e-25 t=20908
yi er san 	一二三	c=0 d=9.99457e-25 t=20908
yi er san si 	一二三四	c=1 d=1.00447e-23 t=20908
yi fan 	一番	c=1 d=5.31488e-06 t=20908
yi fen 	一份	c=3 d=0.107528 t=20908
yi fen zhong 	一分鐘	c=1 d=3.8794e-08 t=20908
yi fu 	衣服	c=25 d=0.0281293 t=20908
yi gao 	一稿	c=1 d=5.05121e-25 t=20908
yi ge 	一個	c=60 d=2.18338 t=20908
yi ge ban 	一個半	c=1 d=0.000220415 t=20908
yi ge ge 	一個個	c=1 d=4.65081e-24 t=20908
yi ge ren 	一個人	c=5 d=0.00606634 t=20908
yi ge yi 	一個億	c=1 d=4.964e-26 t=20908
yi ge yue 	一個月	c=7 d=1.67787 t=20908
yi gen 	一根	c=1 d=1.17168e-11 t=20908
yi geng xin 	一更新	c=1 d=4.63565e-15 t=20908
yi gu nao 	一股腦	c=1 d=0.000173384 t=20908
yi guo 	一鍋	c=2 d=6.15321e-15 t=20908
yi hang 	一行	c=6 d=0.0672055 t=20908
yi hao 	一號	c=1 d=5.06773e-34 t=20908
yi hou 	以後	c=6 d=0.0154523 t=20908
yi hui 	一會	c=4 d=2.51356e-20 t=20908
yi ji 	一擊	c=0 d=3.56328e-09 t=20908
